stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000296181	9606.ENSP00000380948	ITGB5	ITGB2	9606	0.943	0	0	0.097	0.072	0	0.9	0.407
9606.ENSP00000296181	9606.ENSP00000452786	ITGB5	ITGB3	9606	0.954	0	0	0.059	0.18	0	0.9	0.478
9606.ENSP00000296181	9606.ENSP00000379350	ITGB5	ITGB1	9606	0.96	0	0	0.082	0.103	0	0.9	0.581
9606.ENSP00000296181	9606.ENSP00000378517	ITGB5	SPP1	9606	0.968	0	0	0	0.062	0.292	0.9	0.576
9606.ENSP00000296181	9606.ENSP00000296585	ITGB5	ITGA2	9606	0.98	0	0	0	0.138	0.114	0.9	0.774
9606.ENSP00000296181	9606.ENSP00000346839	ITGB5	FN1	9606	0.995	0	0	0	0.129	0.292	0.9	0.934
9606.ENSP00000296545	9606.ENSP00000389814	IL15	ADIPOQ	9606	0.401	0	0	0	0.119	0	0	0.349
9606.ENSP00000296545	9606.ENSP00000497069	IL15	IGF1R	9606	0.403	0	0	0	0	0	0	0.403
9606.ENSP00000296545	9606.ENSP00000358525	IL15	NGF	9606	0.406	0	0	0	0	0	0	0.406
9606.ENSP00000296545	9606.ENSP00000494750	IL15	ACTB	9606	0.408	0	0	0	0	0	0	0.408
9606.ENSP00000296545	9606.ENSP00000414303	IL15	BDNF	9606	0.413	0	0	0	0	0	0	0.413
9606.ENSP00000296545	9606.ENSP00000327025	IL15	RORC	9606	0.416	0	0	0	0	0	0	0.416
9606.ENSP00000296545	9606.ENSP00000499459	IL15	IL19	9606	0.418	0	0	0	0	0	0	0.418
9606.ENSP00000296545	9606.ENSP00000350256	IL15	CCR9	9606	0.418	0	0	0	0	0	0	0.418
9606.ENSP00000296545	9606.ENSP00000326432	IL15	CCR8	9606	0.42	0	0	0	0.109	0	0	0.375
9606.ENSP00000296545	9606.ENSP00000478887	IL15	MYC	9606	0.426	0	0	0	0.083	0	0	0.4
9606.ENSP00000296545	9606.ENSP00000380948	IL15	ITGB2	9606	0.435	0	0	0	0.142	0	0	0.369
9606.ENSP00000296545	9606.ENSP00000356438	IL15	PTGS2	9606	0.435	0	0	0	0.102	0	0	0.397
9606.ENSP00000296545	9606.ENSP00000400533	IL15	CCL24	9606	0.437	0	0	0	0.075	0	0	0.417
9606.ENSP00000296545	9606.ENSP00000321797	IL15	FGF8	9606	0.438	0	0	0	0.074	0	0	0.418
9606.ENSP00000296545	9606.ENSP00000311032	IL15	CASP3	9606	0.439	0	0	0	0.138	0	0	0.376
9606.ENSP00000296545	9606.ENSP00000380070	IL15	GAPDH	9606	0.444	0	0	0	0	0	0	0.444
9606.ENSP00000296545	9606.ENSP00000312652	IL15	LEP	9606	0.447	0	0	0	0	0	0	0.447
9606.ENSP00000296545	9606.ENSP00000334122	IL15	FGF3	9606	0.449	0	0	0	0.074	0	0	0.43
9606.ENSP00000296545	9606.ENSP00000380432	IL15	INS	9606	0.45	0	0	0	0	0	0	0.45
9606.ENSP00000296545	9606.ENSP00000311697	IL15	FGF5	9606	0.45	0	0	0	0.074	0	0	0.431
9606.ENSP00000296545	9606.ENSP00000399324	IL15	FGF16	9606	0.456	0	0	0	0.08	0	0	0.433
9606.ENSP00000296545	9606.ENSP00000441600	IL15	CCR3	9606	0.458	0	0	0	0.109	0	0	0.417
9606.ENSP00000296545	9606.ENSP00000376637	IL15	IGF1	9606	0.463	0	0	0	0.095	0	0	0.431
9606.ENSP00000296545	9606.ENSP00000396198	IL15	FGF13	9606	0.466	0	0	0	0.074	0	0	0.447
9606.ENSP00000296545	9606.ENSP00000371790	IL15	FGF9	9606	0.467	0	0	0	0.08	0	0	0.445
9606.ENSP00000296545	9606.ENSP00000365435	IL15	TNFRSF1B	9606	0.472	0	0	0	0.147	0	0	0.406
9606.ENSP00000296545	9606.ENSP00000361405	IL15	MMP9	9606	0.479	0	0	0	0.094	0	0	0.449
9606.ENSP00000296545	9606.ENSP00000416996	IL15	ACKR2	9606	0.481	0	0	0	0.049	0	0	0.477
9606.ENSP00000296545	9606.ENSP00000352071	IL15	CD163	9606	0.495	0	0	0	0.138	0	0	0.437
9606.ENSP00000296545	9606.ENSP00000378365	IL15	CCL26	9606	0.507	0	0	0	0	0	0	0.507
9606.ENSP00000296545	9606.ENSP00000451828	IL15	AKT1	9606	0.507	0	0	0	0	0	0	0.507
9606.ENSP00000296545	9606.ENSP00000343952	IL15	CCR6	9606	0.516	0	0	0	0.044	0	0	0.515
9606.ENSP00000296545	9606.ENSP00000356792	IL15	XCL1	9606	0.516	0	0	0	0.143	0	0	0.458
9606.ENSP00000296545	9606.ENSP00000427279	IL15	CXCL2	9606	0.518	0	0	0	0.1	0	0	0.486
9606.ENSP00000296545	9606.ENSP00000300134	IL15	STAT6	9606	0.518	0	0	0	0.105	0	0	0.483
9606.ENSP00000296545	9606.ENSP00000368632	IL15	GATA3	9606	0.526	0	0	0	0	0	0	0.526
9606.ENSP00000296545	9606.ENSP00000351059	IL15	CX3CR1	9606	0.529	0	0	0	0.126	0	0	0.483
9606.ENSP00000296545	9606.ENSP00000395704	IL15	CXCR6	9606	0.532	0	0	0	0.082	0	0	0.512
9606.ENSP00000296545	9606.ENSP00000381775	IL15	TNFSF11	9606	0.548	0	0	0.233	0	0	0	0.436
9606.ENSP00000296545	9606.ENSP00000386884	IL15	CXCR4	9606	0.55	0	0	0	0.102	0	0	0.52
9606.ENSP00000296545	9606.ENSP00000404131	IL15	TGFA	9606	0.569	0	0	0	0.042	0	0	0.569
9606.ENSP00000296545	9606.ENSP00000495360	IL15	CTNNB1	9606	0.57	0	0	0	0	0	0	0.57
9606.ENSP00000296545	9606.ENSP00000349967	IL15	CCRL2	9606	0.571	0	0	0	0.14	0	0	0.522
9606.ENSP00000296545	9606.ENSP00000308815	IL15	CCL19	9606	0.571	0	0	0	0.1	0	0	0.543
9606.ENSP00000296545	9606.ENSP00000339804	IL15	TSLP	9606	0.58	0	0	0	0.049	0	0	0.577
9606.ENSP00000296545	9606.ENSP00000380855	IL15	PDCD1LG2	9606	0.587	0	0	0	0.186	0	0	0.513
9606.ENSP00000296545	9606.ENSP00000351671	IL15	CCL20	9606	0.589	0	0	0	0.061	0	0	0.581
9606.ENSP00000296545	9606.ENSP00000360266	IL15	JUN	9606	0.59	0	0	0	0	0	0	0.59
9606.ENSP00000296545	9606.ENSP00000381185	IL15	BCL2	9606	0.594	0	0	0	0.085	0	0	0.574
9606.ENSP00000296545	9606.ENSP00000335062	IL15	PDCD1	9606	0.596	0	0	0	0.056	0	0	0.59
9606.ENSP00000296545	9606.ENSP00000379140	IL15	CXCL12	9606	0.601	0	0	0	0.098	0	0	0.576
9606.ENSP00000296545	9606.ENSP00000401303	IL15	SHC1	9606	0.604	0	0	0	0.099	0	0.5	0.193
9606.ENSP00000296545	9606.ENSP00000454623	IL15	ITGAX	9606	0.616	0	0	0	0.118	0	0	0.583
9606.ENSP00000296545	9606.ENSP00000369581	IL15	IFNB1	9606	0.617	0	0	0	0.056	0	0	0.611
9606.ENSP00000296545	9606.ENSP00000371067	IL15	JAK2	9606	0.618	0	0	0	0.25	0	0	0.512
9606.ENSP00000296545	9606.ENSP00000362795	IL15	CXCR3	9606	0.626	0	0	0	0.048	0	0	0.624
9606.ENSP00000296545	9606.ENSP00000330341	IL15	SOCS3	9606	0.628	0	0	0	0.116	0	0	0.597
9606.ENSP00000296545	9606.ENSP00000319635	IL15	CXCR2	9606	0.642	0	0	0	0.09	0	0	0.623
9606.ENSP00000296545	9606.ENSP00000496959	IL15	ITGAM	9606	0.645	0	0	0	0.169	0	0	0.591
9606.ENSP00000296545	9606.ENSP00000327513	IL15	CSF1	9606	0.646	0	0	0	0.093	0	0	0.625
9606.ENSP00000296545	9606.ENSP00000461947	IL15	CD226	9606	0.648	0	0	0	0.057	0	0	0.643
9606.ENSP00000296545	9606.ENSP00000363089	IL15	TLR4	9606	0.656	0	0	0	0.168	0	0	0.603
9606.ENSP00000296545	9606.ENSP00000430950	IL15	IDO1	9606	0.659	0	0	0	0.239	0	0	0.571
9606.ENSP00000296545	9606.ENSP00000306884	IL15	CXCL11	9606	0.663	0	0	0	0.214	0	0	0.589
9606.ENSP00000296545	9606.ENSP00000379110	IL15	CXCL1	9606	0.671	0	0	0	0.083	0	0	0.655
9606.ENSP00000296545	9606.ENSP00000496577	IL15	SOCS1	9606	0.672	0	0	0	0.114	0	0	0.645
9606.ENSP00000296545	9606.ENSP00000482954	IL15	PRLR	9606	0.672	0	0	0	0	0	0.65	0.102
9606.ENSP00000296545	9606.ENSP00000332049	IL15	CD86	9606	0.674	0	0	0	0.14	0	0	0.636
9606.ENSP00000296545	9606.ENSP00000483403	IL15	GHR	9606	0.674	0	0	0	0	0	0.65	0.108
9606.ENSP00000296545	9606.ENSP00000497102	IL15	CTLA4	9606	0.677	0	0	0	0.06	0	0	0.671
9606.ENSP00000296545	9606.ENSP00000337432	IL15	IL17F	9606	0.679	0	0	0	0.083	0	0	0.665
9606.ENSP00000296545	9606.ENSP00000411355	IL15	PTPRC	9606	0.689	0	0	0	0.161	0	0	0.645
9606.ENSP00000296545	9606.ENSP00000302935	IL15	IL16	9606	0.691	0	0	0	0.116	0	0	0.665
9606.ENSP00000296545	9606.ENSP00000442424	IL15	IL22	9606	0.706	0	0	0	0	0	0	0.706
9606.ENSP00000296545	9606.ENSP00000498227	IL15	SELL	9606	0.717	0	0	0	0.116	0	0	0.693
9606.ENSP00000296545	9606.ENSP00000370989	IL15	CD274	9606	0.717	0	0	0	0.189	0	0	0.666
9606.ENSP00000296545	9606.ENSP00000296870	IL15	IL3	9606	0.728	0	0	0	0	0	0	0.728
9606.ENSP00000296545	9606.ENSP00000386380	IL15	IL1R1	9606	0.731	0	0	0	0.056	0	0	0.727
9606.ENSP00000296545	9606.ENSP00000359663	IL15	CD40LG	9606	0.745	0	0	0	0.125	0	0	0.72
9606.ENSP00000296545	9606.ENSP00000370842	IL15	IL33	9606	0.748	0	0	0	0.049	0	0	0.745
9606.ENSP00000296545	9606.ENSP00000354394	IL15	STAT1	9606	0.753	0	0	0	0.202	0	0	0.704
9606.ENSP00000296545	9606.ENSP00000361359	IL15	CD40	9606	0.769	0	0	0	0.187	0	0	0.728
9606.ENSP00000296545	9606.ENSP00000398632	IL15	CD44	9606	0.77	0	0	0	0.106	0	0	0.753
9606.ENSP00000296545	9606.ENSP00000354901	IL15	CXCL9	9606	0.771	0	0	0	0.193	0	0	0.728
9606.ENSP00000296545	9606.ENSP00000369554	IL15	IFNA2	9606	0.779	0	0	0	0.049	0	0	0.778
9606.ENSP00000296545	9606.ENSP00000356713	IL15	IFNGR1	9606	0.789	0	0	0	0.111	0	0.65	0.377
9606.ENSP00000296545	9606.ENSP00000306512	IL15	CXCL8	9606	0.798	0	0	0	0.063	0	0	0.794
9606.ENSP00000296545	9606.ENSP00000321345	IL15	IL23R	9606	0.803	0	0	0	0.087	0	0.65	0.433
9606.ENSP00000296545	9606.ENSP00000302234	IL15	CCL11	9606	0.806	0	0	0	0.104	0	0	0.792
9606.ENSP00000296545	9606.ENSP00000365380	IL15	FOXP3	9606	0.807	0	0	0	0	0	0	0.807
9606.ENSP00000296545	9606.ENSP00000482259	IL15	CCL4	9606	0.808	0	0	0	0.099	0	0	0.796
9606.ENSP00000296545	9606.ENSP00000477908	IL15	CCL3	9606	0.809	0	0	0	0.123	0	0	0.791
9606.ENSP00000296545	9606.ENSP00000474412	IL15	CCL5	9606	0.812	0	0	0	0.137	0	0	0.791
9606.ENSP00000296545	9606.ENSP00000403495	IL15	LTA	9606	0.813	0	0	0	0	0	0	0.813
9606.ENSP00000296545	9606.ENSP00000305651	IL15	CXCL10	9606	0.848	0	0	0	0.248	0	0	0.807
9606.ENSP00000296545	9606.ENSP00000341208	IL15	STAT5A	9606	0.849	0	0	0	0.101	0	0.5	0.692
9606.ENSP00000296545	9606.ENSP00000296871	IL15	CSF2	9606	0.849	0	0	0	0.049	0	0	0.848
9606.ENSP00000296545	9606.ENSP00000304915	IL15	IL13	9606	0.871	0	0	0	0	0	0	0.871
9606.ENSP00000296545	9606.ENSP00000385675	IL15	IL6	9606	0.884	0	0	0	0.116	0	0	0.875
9606.ENSP00000296545	9606.ENSP00000398698	IL15	TNF	9606	0.885	0	0	0	0.123	0	0	0.874
9606.ENSP00000296545	9606.ENSP00000357470	IL15	IL6R	9606	0.894	0	0	0	0.049	0	0.65	0.709
9606.ENSP00000296545	9606.ENSP00000412237	IL15	IL10	9606	0.914	0	0	0	0.087	0	0	0.91
9606.ENSP00000296545	9606.ENSP00000497968	IL15	IL17A	9606	0.916	0	0	0	0.062	0	0	0.914
9606.ENSP00000296545	9606.ENSP00000433642	IL15	FCGR3B	9606	0.923	0	0	0	0.128	0	0	0.916
9606.ENSP00000296545	9606.ENSP00000356946	IL15	FCGR3A	9606	0.924	0	0	0	0.141	0	0	0.916
9606.ENSP00000296545	9606.ENSP00000386559	IL15	CD8A	9606	0.936	0	0	0	0.072	0	0	0.934
9606.ENSP00000296545	9606.ENSP00000306157	IL15	IL7R	9606	0.985	0	0	0.32	0.155	0	0.65	0.937
9606.ENSP00000296545	9606.ENSP00000369293	IL15	IL2RA	9606	0.989	0	0	0	0.049	0	0.65	0.972
9606.ENSP00000296585	9606.ENSP00000296871	ITGA2	CSF2	9606	0.414	0	0	0	0.079	0	0	0.39
9606.ENSP00000296585	9606.ENSP00000497968	ITGA2	IL17A	9606	0.419	0	0	0	0	0	0	0.419
9606.ENSP00000296585	9606.ENSP00000361405	ITGA2	MMP9	9606	0.421	0	0	0	0.073	0	0	0.4
9606.ENSP00000296585	9606.ENSP00000360609	ITGA2	HSP90AB1	9606	0.451	0	0	0	0.047	0	0	0.448
9606.ENSP00000296585	9606.ENSP00000385675	ITGA2	IL6	9606	0.454	0	0	0	0.048	0	0	0.45
9606.ENSP00000296585	9606.ENSP00000451828	ITGA2	AKT1	9606	0.46	0	0	0	0.044	0.058	0	0.448
9606.ENSP00000296585	9606.ENSP00000398698	ITGA2	TNF	9606	0.479	0	0	0	0.048	0	0	0.475
9606.ENSP00000296585	9606.ENSP00000381185	ITGA2	BCL2	9606	0.491	0	0	0	0	0	0	0.492
9606.ENSP00000296585	9606.ENSP00000306157	ITGA2	IL7R	9606	0.491	0	0	0	0.059	0	0	0.48
9606.ENSP00000296585	9606.ENSP00000433642	ITGA2	FCGR3B	9606	0.535	0	0	0	0.055	0	0	0.528
9606.ENSP00000296585	9606.ENSP00000356946	ITGA2	FCGR3A	9606	0.535	0	0	0	0.055	0	0	0.528
9606.ENSP00000296585	9606.ENSP00000412237	ITGA2	IL10	9606	0.545	0	0	0	0	0	0	0.545
9606.ENSP00000296585	9606.ENSP00000498227	ITGA2	SELL	9606	0.568	0	0	0	0.094	0	0	0.543
9606.ENSP00000296585	9606.ENSP00000365380	ITGA2	FOXP3	9606	0.592	0	0	0	0	0	0	0.592
9606.ENSP00000296585	9606.ENSP00000332049	ITGA2	CD86	9606	0.611	0	0	0	0.053	0	0	0.607
9606.ENSP00000296585	9606.ENSP00000386559	ITGA2	CD8A	9606	0.621	0	0	0	0.045	0	0	0.62
9606.ENSP00000296585	9606.ENSP00000496959	ITGA2	ITGAM	9606	0.635	0	0	0	0.049	0	0.54	0.233
9606.ENSP00000296585	9606.ENSP00000380070	ITGA2	GAPDH	9606	0.64	0	0	0	0.047	0	0	0.638
9606.ENSP00000296585	9606.ENSP00000370542	ITGA2	SDC1	9606	0.686	0	0	0	0.086	0	0.5	0.37
9606.ENSP00000296585	9606.ENSP00000411355	ITGA2	PTPRC	9606	0.717	0	0	0	0.064	0.074	0	0.7
9606.ENSP00000296585	9606.ENSP00000398632	ITGA2	CD44	9606	0.727	0	0	0	0.083	0	0	0.714
9606.ENSP00000296585	9606.ENSP00000378517	ITGA2	SPP1	9606	0.762	0	0	0	0.069	0	0.65	0.328
9606.ENSP00000296585	9606.ENSP00000454623	ITGA2	ITGAX	9606	0.772	0	0	0	0	0	0.72	0.221
9606.ENSP00000296585	9606.ENSP00000362680	ITGA2	SRC	9606	0.812	0	0	0	0.049	0.091	0.65	0.452
9606.ENSP00000296585	9606.ENSP00000322788	ITGA2	MMP1	9606	0.813	0	0	0	0.138	0.51	0	0.593
9606.ENSP00000296585	9606.ENSP00000494750	ITGA2	ACTB	9606	0.86	0	0	0	0.056	0	0.65	0.611
9606.ENSP00000296585	9606.ENSP00000309591	ITGA2	PRKACA	9606	0.908	0	0	0	0.056	0	0.9	0.113
9606.ENSP00000296585	9606.ENSP00000359719	ITGA2	PRKACB	9606	0.911	0	0	0	0.042	0	0.9	0.146
9606.ENSP00000296585	9606.ENSP00000428056	ITGA2	PIK3R1	9606	0.916	0	0	0	0.044	0	0.9	0.197
9606.ENSP00000296585	9606.ENSP00000363827	ITGA2	HSPG2	9606	0.937	0	0	0	0.083	0.098	0.9	0.33
9606.ENSP00000296585	9606.ENSP00000297268	ITGA2	COL1A2	9606	0.973	0	0	0	0.043	0.287	0.9	0.656
9606.ENSP00000296585	9606.ENSP00000380948	ITGA2	ITGB2	9606	0.974	0	0	0	0.08	0.114	0.9	0.722
9606.ENSP00000296585	9606.ENSP00000304408	ITGA2	COL3A1	9606	0.976	0	0	0	0.043	0.236	0.9	0.72
9606.ENSP00000296585	9606.ENSP00000452786	ITGA2	ITGB3	9606	0.984	0	0	0	0.145	0.114	0.9	0.823
9606.ENSP00000296585	9606.ENSP00000346839	ITGA2	FN1	9606	0.986	0	0	0	0.083	0	0.65	0.962
9606.ENSP00000296585	9606.ENSP00000379350	ITGA2	ITGB1	9606	0.999	0	0	0	0.117	0.743	0.9	0.997
9606.ENSP00000296870	9606.ENSP00000361405	IL3	MMP9	9606	0.4	0	0	0	0	0	0	0.4
9606.ENSP00000296870	9606.ENSP00000497102	IL3	CTLA4	9606	0.403	0	0	0	0.056	0	0	0.394
9606.ENSP00000296870	9606.ENSP00000302150	IL3	PRL	9606	0.404	0	0	0	0.056	0	0	0.394
9606.ENSP00000296870	9606.ENSP00000321797	IL3	FGF8	9606	0.405	0	0	0	0.082	0	0	0.379
9606.ENSP00000296870	9606.ENSP00000399324	IL3	FGF16	9606	0.411	0	0	0	0.068	0	0	0.394
9606.ENSP00000296870	9606.ENSP00000371790	IL3	FGF9	9606	0.412	0	0	0	0	0	0	0.413
9606.ENSP00000296870	9606.ENSP00000499459	IL3	IL19	9606	0.427	0	0	0	0.126	0	0	0.372
9606.ENSP00000296870	9606.ENSP00000311032	IL3	CASP3	9606	0.429	0	0	0	0.055	0	0	0.421
9606.ENSP00000296870	9606.ENSP00000379350	IL3	ITGB1	9606	0.431	0	0	0	0	0	0	0.431
9606.ENSP00000296870	9606.ENSP00000360266	IL3	JUN	9606	0.433	0	0	0	0	0	0	0.433
9606.ENSP00000296870	9606.ENSP00000368632	IL3	GATA3	9606	0.439	0	0	0	0	0	0	0.439
9606.ENSP00000296870	9606.ENSP00000427514	IL3	CEBPA	9606	0.447	0	0	0	0	0	0	0.447
9606.ENSP00000296870	9606.ENSP00000381775	IL3	TNFSF11	9606	0.452	0	0	0	0.05	0	0	0.447
9606.ENSP00000296870	9606.ENSP00000306245	IL3	FOS	9606	0.457	0	0	0	0.083	0	0	0.433
9606.ENSP00000296870	9606.ENSP00000351671	IL3	CCL20	9606	0.466	0	0	0	0.095	0	0	0.434
9606.ENSP00000296870	9606.ENSP00000396198	IL3	FGF13	9606	0.474	0	0	0	0	0	0	0.474
9606.ENSP00000296870	9606.ENSP00000346839	IL3	FN1	9606	0.479	0	0	0	0	0	0	0.479
9606.ENSP00000296870	9606.ENSP00000332049	IL3	CD86	9606	0.48	0	0	0	0	0	0	0.48
9606.ENSP00000296870	9606.ENSP00000369581	IL3	IFNB1	9606	0.481	0	0	0	0.055	0	0	0.474
9606.ENSP00000296870	9606.ENSP00000363089	IL3	TLR4	9606	0.482	0	0	0	0	0	0	0.482
9606.ENSP00000296870	9606.ENSP00000300134	IL3	STAT6	9606	0.487	0	0	0	0	0	0	0.487
9606.ENSP00000296870	9606.ENSP00000355627	IL3	AGT	9606	0.491	0	0	0	0	0	0	0.492
9606.ENSP00000296870	9606.ENSP00000378365	IL3	CCL26	9606	0.491	0	0	0	0.118	0	0	0.447
9606.ENSP00000296870	9606.ENSP00000365380	IL3	FOXP3	9606	0.494	0	0	0	0.073	0	0	0.477
9606.ENSP00000296870	9606.ENSP00000428056	IL3	PIK3R1	9606	0.504	0	0	0	0	0	0.4	0.208
9606.ENSP00000296870	9606.ENSP00000362680	IL3	SRC	9606	0.505	0	0	0	0	0	0	0.505
9606.ENSP00000296870	9606.ENSP00000404131	IL3	TGFA	9606	0.506	0	0	0	0	0	0	0.506
9606.ENSP00000296870	9606.ENSP00000309591	IL3	PRKACA	9606	0.507	0	0	0	0	0	0.4	0.213
9606.ENSP00000296870	9606.ENSP00000494750	IL3	ACTB	9606	0.507	0	0	0	0	0	0	0.507
9606.ENSP00000296870	9606.ENSP00000478887	IL3	MYC	9606	0.507	0	0	0	0	0	0	0.507
9606.ENSP00000296870	9606.ENSP00000376637	IL3	IGF1	9606	0.51	0	0	0	0	0	0	0.51
9606.ENSP00000296870	9606.ENSP00000361359	IL3	CD40	9606	0.515	0	0	0	0.06	0	0	0.506
9606.ENSP00000296870	9606.ENSP00000380070	IL3	GAPDH	9606	0.532	0	0	0	0	0	0	0.532
9606.ENSP00000296870	9606.ENSP00000400533	IL3	CCL24	9606	0.541	0	0	0	0.122	0	0	0.499
9606.ENSP00000296870	9606.ENSP00000337432	IL3	IL17F	9606	0.546	0	0	0	0.265	0	0	0.407
9606.ENSP00000296870	9606.ENSP00000496577	IL3	SOCS1	9606	0.565	0	0	0	0.066	0	0	0.553
9606.ENSP00000296870	9606.ENSP00000454623	IL3	ITGAX	9606	0.576	0	0	0	0.055	0	0	0.57
9606.ENSP00000296870	9606.ENSP00000379140	IL3	CXCL12	9606	0.581	0	0	0	0	0	0	0.581
9606.ENSP00000296870	9606.ENSP00000398632	IL3	CD44	9606	0.588	0	0	0	0	0	0	0.588
9606.ENSP00000296870	9606.ENSP00000433642	IL3	FCGR3B	9606	0.6	0	0	0	0	0	0	0.6
9606.ENSP00000296870	9606.ENSP00000370842	IL3	IL33	9606	0.6	0	0	0	0	0	0	0.6
9606.ENSP00000296870	9606.ENSP00000356946	IL3	FCGR3A	9606	0.601	0	0	0	0	0	0	0.601
9606.ENSP00000296870	9606.ENSP00000359663	IL3	CD40LG	9606	0.602	0	0	0	0.068	0	0	0.591
9606.ENSP00000296870	9606.ENSP00000339804	IL3	TSLP	9606	0.609	0	0	0	0.086	0	0	0.59
9606.ENSP00000296870	9606.ENSP00000354901	IL3	CXCL9	9606	0.614	0	0	0	0.056	0	0	0.608
9606.ENSP00000296870	9606.ENSP00000386380	IL3	IL1R1	9606	0.622	0	0	0	0.067	0	0	0.612
9606.ENSP00000296870	9606.ENSP00000496959	IL3	ITGAM	9606	0.629	0	0	0	0.055	0	0	0.624
9606.ENSP00000296870	9606.ENSP00000498227	IL3	SELL	9606	0.629	0	0	0	0	0	0	0.629
9606.ENSP00000296870	9606.ENSP00000442424	IL3	IL22	9606	0.631	0	0	0	0.25	0	0	0.528
9606.ENSP00000296870	9606.ENSP00000401303	IL3	SHC1	9606	0.635	0	0	0	0	0	0.4	0.418
9606.ENSP00000296870	9606.ENSP00000354394	IL3	STAT1	9606	0.639	0	0	0	0	0	0	0.639
9606.ENSP00000296870	9606.ENSP00000358525	IL3	NGF	9606	0.642	0	0	0	0	0	0	0.642
9606.ENSP00000296870	9606.ENSP00000386559	IL3	CD8A	9606	0.649	0	0	0	0.042	0	0	0.649
9606.ENSP00000296870	9606.ENSP00000305651	IL3	CXCL10	9606	0.663	0	0	0	0.049	0	0	0.66
9606.ENSP00000296870	9606.ENSP00000381185	IL3	BCL2	9606	0.679	0	0	0	0.052	0	0	0.675
9606.ENSP00000296870	9606.ENSP00000386884	IL3	CXCR4	9606	0.681	0	0	0	0.047	0	0	0.679
9606.ENSP00000296870	9606.ENSP00000451828	IL3	AKT1	9606	0.692	0	0	0	0	0	0	0.692
9606.ENSP00000296870	9606.ENSP00000379110	IL3	CXCL1	9606	0.698	0	0	0	0.055	0	0	0.694
9606.ENSP00000296870	9606.ENSP00000483403	IL3	GHR	9606	0.699	0	0	0	0	0	0.65	0.176
9606.ENSP00000296870	9606.ENSP00000411355	IL3	PTPRC	9606	0.701	0	0	0	0	0	0	0.701
9606.ENSP00000296870	9606.ENSP00000403495	IL3	LTA	9606	0.706	0	0	0	0.075	0	0	0.696
9606.ENSP00000296870	9606.ENSP00000441600	IL3	CCR3	9606	0.711	0	0	0	0.117	0	0	0.687
9606.ENSP00000296870	9606.ENSP00000380432	IL3	INS	9606	0.728	0	0	0	0.117	0	0	0.705
9606.ENSP00000296870	9606.ENSP00000356713	IL3	IFNGR1	9606	0.728	0	0	0	0	0	0.65	0.257
9606.ENSP00000296870	9606.ENSP00000321345	IL3	IL23R	9606	0.731	0	0	0	0.083	0	0.65	0.23
9606.ENSP00000296870	9606.ENSP00000474412	IL3	CCL5	9606	0.734	0	0	0	0.052	0	0	0.73
9606.ENSP00000296870	9606.ENSP00000482259	IL3	CCL4	9606	0.738	0	0	0	0.066	0	0	0.73
9606.ENSP00000296870	9606.ENSP00000477908	IL3	CCL3	9606	0.754	0	0	0	0.1	0	0	0.738
9606.ENSP00000296870	9606.ENSP00000497968	IL3	IL17A	9606	0.757	0	0	0	0.148	0	0	0.727
9606.ENSP00000296870	9606.ENSP00000357470	IL3	IL6R	9606	0.778	0	0	0	0	0	0.65	0.392
9606.ENSP00000296870	9606.ENSP00000412237	IL3	IL10	9606	0.781	0	0	0	0.049	0	0	0.78
9606.ENSP00000296870	9606.ENSP00000306512	IL3	CXCL8	9606	0.785	0	0	0	0	0	0	0.785
9606.ENSP00000296870	9606.ENSP00000302234	IL3	CCL11	9606	0.788	0	0	0	0.075	0	0	0.78
9606.ENSP00000296870	9606.ENSP00000482954	IL3	PRLR	9606	0.797	0	0	0	0	0	0.65	0.444
9606.ENSP00000296870	9606.ENSP00000302935	IL3	IL16	9606	0.804	0	0	0	0	0	0	0.804
9606.ENSP00000296870	9606.ENSP00000306157	IL3	IL7R	9606	0.82	0	0	0	0	0	0.65	0.507
9606.ENSP00000296870	9606.ENSP00000398698	IL3	TNF	9606	0.852	0	0	0	0.074	0	0	0.847
9606.ENSP00000296870	9606.ENSP00000369554	IL3	IFNA2	9606	0.858	0	0	0	0.081	0	0	0.852
9606.ENSP00000296870	9606.ENSP00000304915	IL3	IL13	9606	0.891	0	0	0	0.271	0	0	0.857
9606.ENSP00000296870	9606.ENSP00000369293	IL3	IL2RA	9606	0.894	0	0	0	0.082	0	0.65	0.698
9606.ENSP00000296870	9606.ENSP00000327513	IL3	CSF1	9606	0.9	0	0	0	0.056	0	0	0.899
9606.ENSP00000296870	9606.ENSP00000341208	IL3	STAT5A	9606	0.905	0	0	0	0	0	0.5	0.818
9606.ENSP00000296870	9606.ENSP00000371067	IL3	JAK2	9606	0.978	0	0	0	0	0	0.65	0.941
9606.ENSP00000296870	9606.ENSP00000385675	IL3	IL6	9606	0.998	0	0	0	0.048	0	0	0.998
9606.ENSP00000296870	9606.ENSP00000296871	IL3	CSF2	9606	0.998	0	0	0	0.202	0	0.4	0.998
9606.ENSP00000296871	9606.ENSP00000302961	CSF2	HSPA4	9606	0.4	0	0	0	0	0	0	0.401
9606.ENSP00000296871	9606.ENSP00000427514	CSF2	CEBPA	9606	0.416	0	0	0	0	0	0	0.417
9606.ENSP00000296871	9606.ENSP00000461947	CSF2	CD226	9606	0.434	0	0	0	0.049	0	0	0.43
